model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,2,0,0.0582,0.0498,-0.0084,0.0009,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,3,0,0.0584,0.1148,0.0564,-0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,5,0,0.097,0.2301,0.133,-0.0636,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,8,0,0.1473,0.3014,0.1541,-0.0672,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,16,0,0.2989,0.3607,0.0617,-0.028,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,2,1,0.0576,0.1165,0.0589,0.0492,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,3,1,0.0436,0.1666,0.1229,-0.003,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,5,1,0.0614,0.2763,0.2149,-0.021,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,8,1,0.1616,0.248,0.0864,-0.0109,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,16,1,0.242,0.4012,0.1593,-0.0079,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,2,2,0.0331,0.0776,0.0445,-0.0076,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,3,2,0.0474,0.1388,0.0914,-0.0345,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,5,2,0.0499,0.2714,0.2215,-0.0318,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,8,2,0.1488,0.3236,0.1748,-0.0088,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,16,2,0.278,0.3245,0.0465,-0.0395,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,2,3,-0.0093,0.0219,0.0312,-0.034,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,3,3,0.0276,0.0976,0.07,0.0113,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,5,3,0.0269,0.2441,0.2171,-0.0021,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,8,3,0.0887,0.2232,0.1345,0.0117,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,16,3,0.1943,0.2922,0.0979,-0.0019,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,2,4,0.0004,0.0106,0.0102,-0.0029,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,3,4,0.0194,0.1626,0.1432,-0.0231,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,5,4,0.083,0.2347,0.1517,-0.0381,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,8,4,0.141,0.2866,0.1456,-0.0355,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,16,4,0.2412,0.3859,0.1446,-0.0093,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,2,5,0.0344,0.0791,0.0448,-0.0099,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,3,5,0.0727,0.1812,0.1085,-0.0088,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,5,5,0.0605,0.2278,0.1673,-0.0338,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,8,5,0.1466,0.3129,0.1663,-0.0273,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,16,16,5,0.2343,0.2707,0.0364,-0.046,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,2,0,0.0087,0.0291,0.0203,0.0392,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,3,0,0.0746,0.158,0.0835,-0.0314,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,5,0,0.116,0.2441,0.1281,-0.0565,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,8,0,0.1651,0.3098,0.1447,-0.0237,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,16,0,0.2998,0.0967,-0.2032,-0.0534,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,2,1,0.0004,0.027,0.0266,0.0281,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,3,1,0.0408,0.0966,0.0558,0.0088,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,5,1,0.0625,0.21,0.1475,0.0297,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,8,1,0.1048,0.1648,0.0601,0.024,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,16,1,0.2497,0.3147,0.065,-0.0015,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,2,2,0.0469,0.043,-0.0039,0.0318,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,3,2,0.0559,0.2055,0.1496,-0.0016,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,5,2,0.0822,0.2408,0.1587,0.0215,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,8,2,0.0923,0.047,-0.0454,0.0192,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,16,2,0.2479,0.1889,-0.059,0.0141,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,2,3,0.0175,0.103,0.0855,-0.0013,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,3,3,0.0425,0.1371,0.0946,0.0306,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,5,3,0.0395,0.2039,0.1644,0.036,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,8,3,0.0886,0.0835,-0.0051,0.0652,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,16,3,0.226,0.2354,0.0094,0.0524,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,2,4,0.0833,0.0811,-0.0022,-0.0068,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,3,4,0.065,0.1445,0.0794,0.0082,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,5,4,0.1012,0.2044,0.1031,0.0282,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,8,4,0.1844,0.2876,0.1032,-0.0045,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,16,4,0.2958,0.134,-0.1617,-0.038,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,2,5,0.0633,0.1043,0.0411,-0.0033,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,3,5,0.0439,0.1468,0.1029,0.0026,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,5,5,0.06,0.2497,0.1897,-0.0375,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,8,5,0.1526,0.1687,0.0161,-0.0365,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,20,16,5,0.2908,0.2032,-0.0877,-0.0611,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,2,0,0.0349,0.0753,0.0404,-0.0083,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,3,0,0.056,0.1252,0.0692,-0.0478,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,5,0,0.0501,0.1881,0.138,-0.0452,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,8,0,0.1178,0.1241,0.0063,-0.0287,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,16,0,0.2418,0.2193,-0.0225,-0.0306,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,2,1,0.0465,0.031,-0.0155,-0.0228,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,3,1,0.0321,0.1181,0.086,-0.0241,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,5,1,0.0815,0.2128,0.1313,-0.0163,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,8,1,0.0948,0.1905,0.0958,-0.0298,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,16,1,0.2192,0.0316,-0.1875,-0.014,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,2,2,0.049,0.0692,0.0202,-0.018,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,3,2,-0.0116,0.1545,0.166,-0.0251,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,5,2,0.0737,0.2218,0.148,-0.0039,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,8,2,0.114,0.2276,0.1135,-0.0318,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,16,2,0.2239,0.3135,0.0896,-0.0052,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,2,3,0.0179,0.0131,-0.0048,0.0279,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,3,3,0.02,0.0974,0.0774,-0.0023,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,5,3,0.047,0.1256,0.0786,-0.0055,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,8,3,0.0925,0.1796,0.0871,-0.0337,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,16,3,0.2295,0.1055,-0.124,-0.0475,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,2,4,0.0397,0.0517,0.012,-0.0205,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,3,4,0.0292,0.1348,0.1055,-0.0164,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,5,4,0.0765,0.1487,0.0723,-0.0393,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,8,4,0.093,0.2469,0.1538,-0.0046,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,16,4,0.224,0.019,-0.205,-0.0004,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,2,5,0.049,0.0979,0.0488,0.0064,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,3,5,0.0531,0.1143,0.0612,-0.0175,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,5,5,0.052,0.2068,0.1548,-0.0679,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,8,5,0.0843,0.2255,0.1412,-0.0291,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,24,16,5,0.1868,0.1427,-0.0441,-0.0542,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,2,0,0.0396,0.1022,0.0625,0.0109,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,3,0,0.0507,0.1171,0.0665,-0.0287,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,5,0,0.1068,0.2065,0.0997,-0.0138,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,8,0,0.1335,0.1483,0.0148,-0.0153,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,16,0,0.2533,0.0572,-0.1961,-0.0105,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,2,1,-0.0025,0.0974,0.0999,-0.0129,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,3,1,0.0404,0.1367,0.0963,-0.02,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,5,1,0.0643,0.1837,0.1194,-0.0091,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,8,1,0.0686,0.0859,0.0173,0.0247,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,16,1,0.1972,0.0631,-0.1341,-0.0022,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,2,2,0.0477,0.0736,0.0259,0.0141,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,3,2,0.0215,0.0986,0.0772,0.0338,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,5,2,0.0724,0.1782,0.1059,-0.0371,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,8,2,0.1544,0.1439,-0.0105,0.0137,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,16,2,0.2102,0.0068,-0.2034,0.0019,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,2,3,0.0373,0.0263,-0.0109,-0.0157,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,3,3,0.0135,0.0795,0.066,0.0007,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,5,3,0.064,0.1917,0.1277,-0.0335,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,8,3,0.1057,0.066,-0.0397,-0.059,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,16,3,0.1981,0.0939,-0.1042,-0.0253,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,2,4,0.0889,0.0566,-0.0323,0.0041,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,3,4,0.0439,0.1424,0.0986,-0.0282,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,5,4,0.0804,0.1432,0.0628,0.0085,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,8,4,0.0885,0.1405,0.0519,0.0421,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,16,4,0.2419,-0.0064,-0.2483,-0.0516,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,2,5,0.04,0.0709,0.031,-0.0175,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,3,5,0.0345,0.1504,0.1159,-0.0281,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,5,5,0.0596,0.1145,0.0549,0.0051,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,8,5,0.0928,0.0391,-0.0537,-0.0328,42,18
Qwen/Qwen2.5-7B,is_a_b2,is_a,2,last,28,16,5,0.2478,0.0661,-0.1817,-0.0017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,2,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,3,0,-0.0914,-0.0613,0.03,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,5,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,8,0,-0.0914,-0.0613,0.03,0.0153,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,16,0,-0.0914,-0.0665,0.0249,0.0207,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,2,1,-0.0987,-0.0836,0.0151,-0.011,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,3,1,-0.0987,-0.0856,0.0131,-0.0205,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,5,1,-0.0987,-0.0987,0.0,-0.0116,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,8,1,-0.0987,-0.0987,0.0,-0.0116,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,16,1,-0.0987,-0.0856,0.0131,-0.0205,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,2,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,3,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,5,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,8,2,-0.0869,-0.0602,0.0267,-0.0164,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,16,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,2,3,-0.0883,-0.0883,0.0,-0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,3,3,-0.0883,-0.0726,0.0157,-0.0053,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,5,3,-0.0883,-0.0692,0.0191,-0.0045,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,8,3,-0.0883,-0.0883,0.0,-0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,16,3,-0.0883,-0.0883,0.0,-0.0053,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,2,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,3,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,5,4,-0.0929,-0.0717,0.0212,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,8,4,-0.0929,-0.0717,0.0212,-0.0322,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,16,4,-0.0929,-0.0717,0.0212,-0.0322,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,2,5,-0.0687,-0.0687,0.0,-0.0129,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,3,5,-0.0687,-0.0482,0.0205,-0.0111,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,5,5,-0.0687,-0.0687,0.0,-0.0129,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,8,5,-0.0687,-0.0687,0.0,-0.0111,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,0,16,5,-0.0687,-0.0687,0.0,-0.0129,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,2,0,-0.0049,0.0681,0.073,-0.0255,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,3,0,0.0073,0.1579,0.1506,-0.0315,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,5,0,0.0489,0.2443,0.1954,-0.0667,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,8,0,0.1143,0.1357,0.0214,0.004,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,16,0,0.2659,0.1862,-0.0797,-0.009,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,2,1,0.0167,0.0658,0.0491,-0.038,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,3,1,0.0206,0.1294,0.1088,-0.0404,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,5,1,0.0422,0.2296,0.1874,-0.0091,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,8,1,0.1307,0.1103,-0.0204,-0.0074,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,16,1,0.2523,0.2827,0.0304,-0.0395,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,2,2,0.0025,0.1022,0.0996,-0.007,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,3,2,0.0264,0.1303,0.1039,0.0044,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,5,2,0.0507,0.2085,0.1578,-0.0098,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,8,2,0.1273,0.1802,0.053,-0.0337,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,16,2,0.2098,0.2292,0.0195,-0.028,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,2,3,0.0017,0.0728,0.0711,0.0171,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,3,3,0.0263,0.108,0.0817,-0.0043,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,5,3,0.0585,0.1685,0.11,-0.0275,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,8,3,0.114,0.1622,0.0482,-0.0239,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,16,3,0.1698,0.113,-0.0568,-0.0372,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,2,4,0.0181,0.07,0.0519,-0.0021,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,3,4,0.0136,0.0838,0.0702,-0.0034,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,5,4,0.0567,0.158,0.1013,-0.0158,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,8,4,0.087,0.1788,0.0919,0.0428,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,16,4,0.1715,0.2067,0.0353,0.037,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,2,5,0.055,0.0913,0.0363,-0.0321,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,3,5,0.0004,0.1523,0.152,-0.0311,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,5,5,0.1048,0.232,0.1272,-0.0514,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,8,5,0.1076,0.1775,0.0699,0.0337,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,4,16,5,0.2576,0.2776,0.0201,-0.013,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,2,0,-0.0069,0.1042,0.1111,-0.0356,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,3,0,0.0045,0.1437,0.1392,-0.0453,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,5,0,0.0609,0.2492,0.1883,-0.0373,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,8,0,0.1483,0.3075,0.1592,-0.008,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,16,0,0.2874,0.3805,0.0931,-0.0558,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,2,1,-0.0054,0.0771,0.0825,-0.001,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,3,1,0.0813,0.1921,0.1108,-0.0471,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,5,1,0.0994,0.2838,0.1844,0.0035,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,8,1,0.1322,0.274,0.1418,-0.0142,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,16,1,0.2827,0.2584,-0.0243,0.014,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,2,2,0.0278,0.1079,0.0801,0.031,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,3,2,0.0881,0.1291,0.041,0.0178,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,5,2,0.0799,0.2319,0.152,-0.013,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,8,2,0.1019,0.1918,0.0899,0.0047,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,16,2,0.2344,0.3299,0.0955,-0.0054,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,2,3,0.0101,0.1103,0.1002,-0.0035,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,3,3,0.0454,0.1707,0.1253,0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,5,3,0.0449,0.233,0.188,0.0032,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,8,3,0.1084,0.2521,0.1437,-0.0254,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,16,3,0.258,0.3299,0.0719,-0.0043,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,2,4,0.0077,0.1308,0.1231,0.0068,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,3,4,0.0061,0.213,0.2069,-0.0132,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,5,4,0.0221,0.2105,0.1885,0.0126,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,8,4,0.1237,0.2568,0.1331,0.0215,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,16,4,0.2302,0.3172,0.087,0.0196,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,2,5,0.0747,0.1019,0.0272,-0.0668,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,3,5,-0.0019,0.2237,0.2256,-0.0184,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,5,5,0.1139,0.2457,0.1318,-0.0321,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,8,5,0.1117,0.2687,0.157,0.0205,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,8,16,5,0.2505,0.3642,0.1137,0.0029,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,2,0,0.0286,0.1097,0.0811,-0.0542,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,3,0,0.0922,0.1316,0.0393,-0.0054,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,5,0,0.0744,0.2684,0.194,-0.0615,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,8,0,0.1482,0.2623,0.1141,-0.0876,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,16,0,0.2181,0.292,0.0739,-0.026,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,2,1,0.0846,0.0776,-0.007,-0.0094,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,3,1,0.0529,0.1856,0.1326,-0.0212,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,5,1,0.0612,0.2687,0.2075,-0.0144,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,8,1,0.0882,0.2027,0.1144,0.0219,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,16,1,0.252,0.358,0.106,-0.0307,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,2,2,0.025,0.1077,0.0827,0.0029,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,3,2,0.0617,0.1377,0.0761,-0.0104,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,5,2,0.0496,0.2623,0.2127,0.0255,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,8,2,0.1392,0.256,0.1168,-0.0133,42,18
