model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,5,4,0.0823,0.2829,0.2007,-0.0428,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,8,4,0.163,0.3052,0.1422,-0.0212,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,16,4,0.2543,0.4139,0.1596,-0.0014,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,2,5,0.0416,0.1396,0.098,-0.0102,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,3,5,0.0576,0.1903,0.1327,-0.007,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,5,5,0.0972,0.3318,0.2346,0.0427,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,8,5,0.1635,0.3615,0.1979,0.0306,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,16,16,5,0.2744,0.3545,0.08,0.0298,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,2,0,0.0198,0.1494,0.1297,-0.0232,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,3,0,0.0874,0.1737,0.0863,0.0177,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,5,0,0.0682,0.2394,0.1712,-0.0352,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,8,0,0.1953,0.283,0.0876,-0.0597,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,16,0,0.2851,0.3337,0.0486,-0.0453,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,2,1,0.0601,0.117,0.0569,-0.0062,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,3,1,0.0628,0.1903,0.1276,-0.012,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,5,1,0.1477,0.2607,0.113,0.0408,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,8,1,0.2031,0.2938,0.0906,0.0429,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,16,1,0.3011,0.289,-0.0121,0.013,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,2,2,0.0146,0.1084,0.0939,0.0034,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,3,2,0.0286,0.159,0.1303,-0.0295,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,5,2,0.0561,0.1906,0.1344,-0.0635,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,8,2,0.1941,0.1805,-0.0136,0.0024,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,16,2,0.2477,0.2702,0.0226,-0.036,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,2,3,0.0021,0.1317,0.1296,-0.0251,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,3,3,0.0151,0.1342,0.119,-0.0307,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,5,3,0.0943,0.2136,0.1192,-0.0376,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,8,3,0.1596,0.2782,0.1187,-0.0638,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,16,3,0.2384,0.2359,-0.0025,-0.0415,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,2,4,0.031,0.0859,0.0549,0.025,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,3,4,0.0841,0.1728,0.0887,-0.0102,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,5,4,0.1234,0.2219,0.0985,-0.0351,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,8,4,0.1611,0.285,0.1239,-0.0302,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,16,4,0.2241,0.3694,0.1453,-0.0098,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,2,5,0.0158,0.1039,0.0881,0.0168,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,3,5,0.0715,0.1667,0.0952,-0.0391,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,5,5,0.0441,0.2138,0.1697,0.0027,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,8,5,0.1448,0.2815,0.1368,0.0365,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,20,16,5,0.2415,0.293,0.0515,0.0193,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,2,0,0.0322,0.0342,0.002,0.0066,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,3,0,0.0188,0.083,0.0642,0.0221,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,5,0,0.1096,0.1759,0.0663,-0.0573,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,8,0,0.127,0.3102,0.1832,-0.0431,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,16,0,0.2296,0.2462,0.0166,-0.027,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,2,1,0.0188,0.0849,0.0661,-0.0007,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,3,1,0.0719,0.1712,0.0993,0.0306,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,5,1,0.1097,0.1228,0.0131,0.0565,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,8,1,0.1122,0.2739,0.1618,0.0136,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,16,1,0.2125,0.1602,-0.0523,0.0456,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,2,2,0.0031,0.1019,0.0988,0.0479,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,3,2,0.0545,0.0814,0.0269,-0.0322,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,5,2,0.0826,0.1686,0.086,0.0044,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,8,2,0.136,0.1951,0.0591,0.0343,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,16,2,0.2534,0.2319,-0.0215,0.0217,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,2,3,0.0271,0.0545,0.0273,0.0318,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,3,3,0.0627,0.1246,0.0619,0.0236,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,5,3,0.1163,0.19,0.0736,0.0073,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,8,3,0.1482,0.2431,0.0949,-0.0315,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,16,3,0.2265,0.2454,0.0189,-0.0202,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,2,4,0.0692,0.1444,0.0752,0.0169,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,3,4,0.0865,0.1847,0.0982,-0.0579,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,5,4,0.1201,0.1952,0.075,-0.0162,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,8,4,0.128,0.2521,0.1241,0.0041,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,16,4,0.2055,0.3079,0.1024,-0.0467,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,2,5,0.0039,0.0985,0.0946,0.021,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,3,5,0.0575,0.1422,0.0846,0.0279,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,5,5,0.1173,0.1981,0.0807,0.0417,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,8,5,0.1165,0.2347,0.1181,0.0144,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,24,16,5,0.1722,0.2855,0.1133,-0.0098,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,2,0,0.068,0.1027,0.0347,-0.0078,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,3,0,0.0527,0.1159,0.0632,0.0093,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,5,0,0.0557,0.1935,0.1378,0.0026,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,8,0,0.1482,0.2249,0.0767,-0.0209,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,16,0,0.2655,0.123,-0.1425,-0.0365,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,2,1,0.0409,0.1587,0.1177,0.0187,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,3,1,0.0304,0.1524,0.1221,-0.0651,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,5,1,0.1406,0.1363,-0.0043,0.0116,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,8,1,0.1435,0.1321,-0.0115,0.0438,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,16,1,0.2496,0.2169,-0.0327,0.0114,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,2,2,0.0173,0.0622,0.0449,-0.0003,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,3,2,0.0692,0.1365,0.0673,-0.0216,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,5,2,0.0847,0.1529,0.0682,-0.0067,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,8,2,0.1391,0.1997,0.0606,-0.0129,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,16,2,0.1906,0.3111,0.1205,-0.0231,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,2,3,-0.0136,0.0722,0.0858,-0.0378,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,3,3,0.0343,0.1346,0.1002,-0.0232,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,5,3,0.089,0.1323,0.0433,-0.0527,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,8,3,0.111,0.2496,0.1386,-0.0596,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,16,3,0.2179,0.1545,-0.0634,-0.0278,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,2,4,0.0264,0.1072,0.0807,-0.0146,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,3,4,0.1178,0.1459,0.0281,-0.0241,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,5,4,0.0957,0.178,0.0823,-0.0112,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,8,4,0.1223,0.186,0.0637,0.0022,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,16,4,0.2382,0.1571,-0.0812,0.0145,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,2,5,0.0255,0.1242,0.0987,-0.0419,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,3,5,0.0554,0.1361,0.0807,-0.0129,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,5,5,0.0787,0.1716,0.0929,-0.001,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,8,5,0.1809,0.2107,0.0298,-0.029,42,18
Qwen/Qwen2.5-7B,fictional_b3,fictional,3,last,28,16,5,0.2252,0.046,-0.1792,-0.0256,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,2,0,0.4807,0.6334,0.1526,-0.0519,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,3,0,0.5433,0.9195,0.3763,-0.0683,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,5,0,0.8084,0.9271,0.1187,-0.071,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,8,0,0.9216,0.9275,0.0059,-0.0547,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,16,0,0.9336,0.9261,-0.0075,-0.0644,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,2,1,0.4791,0.5471,0.068,-0.0019,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,3,1,0.5757,0.9203,0.3446,0.0073,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,5,1,0.849,0.9258,0.0769,0.0125,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,8,1,0.9177,0.9255,0.0078,0.0127,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,16,1,0.9321,0.923,-0.0091,0.0146,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,2,2,0.4523,0.8067,0.3544,-0.0014,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,3,2,0.6251,0.9213,0.2963,-0.0018,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,5,2,0.8574,0.9255,0.0681,-0.001,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,8,2,0.9246,0.9253,0.0007,-0.0035,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,16,2,0.931,0.929,-0.002,-0.0115,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,2,3,0.4573,0.6702,0.2129,-0.0194,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,3,3,0.5968,0.9087,0.3119,-0.0397,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,5,3,0.8025,0.925,0.1225,-0.047,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,8,3,0.9237,0.9262,0.0025,-0.0439,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,16,3,0.9332,0.926,-0.0073,-0.0413,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,2,4,0.5034,0.6055,0.1022,-0.0192,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,3,4,0.5767,0.9088,0.3321,-0.0302,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,5,4,0.8534,0.9254,0.072,-0.0434,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,8,4,0.9233,0.9256,0.0023,-0.0444,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,16,4,0.93,0.9307,0.0007,-0.0395,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,2,5,0.4654,0.653,0.1876,-0.0334,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,3,5,0.6137,0.9184,0.3047,-0.0138,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,5,5,0.8478,0.9264,0.0785,-0.016,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,8,5,0.921,0.9247,0.0038,-0.0163,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,0,16,5,0.9306,0.9263,-0.0044,-0.017,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,2,0,0.5825,0.6486,0.0661,-0.0918,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,3,0,0.5674,0.9069,0.3395,-0.0807,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,5,0,0.8404,0.9188,0.0784,-0.0721,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,8,0,0.9228,0.918,-0.0047,-0.0711,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,16,0,0.9243,0.9255,0.0013,-0.0639,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,2,1,0.4919,0.7987,0.3068,0.0021,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,3,1,0.6685,0.9038,0.2353,0.0199,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,5,1,0.8521,0.9176,0.0655,0.0174,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,8,1,0.9153,0.9221,0.0068,0.0072,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,16,1,0.9212,0.9209,-0.0003,0.0249,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,2,2,0.5229,0.7709,0.248,0.0062,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,3,2,0.62,0.9113,0.2913,-0.0075,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,5,2,0.8636,0.9181,0.0545,-0.0019,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,8,2,0.9209,0.9224,0.0015,0.0082,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,16,2,0.9266,0.926,-0.0006,-0.002,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,2,3,0.5875,0.6838,0.0963,-0.049,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,3,3,0.598,0.9065,0.3085,-0.0659,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,5,3,0.8587,0.9207,0.0621,-0.0552,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,8,3,0.9235,0.9273,0.0038,-0.0557,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,16,3,0.9255,0.9211,-0.0044,-0.0577,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,2,4,0.6434,0.8242,0.1808,-0.0522,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,3,4,0.6962,0.9128,0.2166,-0.0355,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,5,4,0.8444,0.9242,0.0798,-0.0395,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,8,4,0.9166,0.924,0.0074,-0.0369,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,16,4,0.9251,0.9268,0.0017,-0.0233,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,2,5,0.5953,0.6755,0.0802,-0.0261,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,3,5,0.6533,0.9167,0.2633,-0.017,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,5,5,0.8504,0.9184,0.068,-0.0188,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,8,5,0.9179,0.9219,0.004,-0.0195,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,4,16,5,0.925,0.9264,0.0015,-0.0236,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,2,0,0.5762,0.7542,0.178,-0.0508,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,3,0,0.6138,0.9039,0.29,-0.0667,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,5,0,0.8556,0.9229,0.0673,-0.079,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,8,0,0.9198,0.9246,0.0048,-0.0819,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,16,0,0.9247,0.9202,-0.0045,-0.0769,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,2,1,0.5961,0.6496,0.0535,-0.0121,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,3,1,0.5994,0.9075,0.308,0.0102,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,5,1,0.8594,0.9204,0.0611,0.0187,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,8,1,0.9153,0.9208,0.0055,0.0107,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,16,1,0.9225,0.9175,-0.005,0.0165,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,2,2,0.567,0.7493,0.1822,-0.0017,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,3,2,0.6596,0.9133,0.2537,0.0031,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,5,2,0.8493,0.9227,0.0734,0.0073,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,8,2,0.9191,0.9264,0.0073,0.0041,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,16,2,0.9269,0.923,-0.0039,-0.0002,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,2,3,0.6076,0.7324,0.1248,-0.0489,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,3,3,0.5704,0.916,0.3456,-0.0449,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,5,3,0.8547,0.9241,0.0694,-0.0327,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,8,3,0.9188,0.9261,0.0073,-0.0459,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,16,3,0.926,0.9237,-0.0023,-0.0418,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,2,4,0.642,0.7368,0.0948,-0.0147,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,3,4,0.65,0.916,0.266,-0.0477,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,5,4,0.8659,0.9284,0.0626,-0.0404,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,8,4,0.9232,0.9291,0.0058,-0.0424,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,16,4,0.9293,0.9283,-0.0009,-0.044,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,2,5,0.5831,0.729,0.1459,0.0021,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,3,5,0.6365,0.9074,0.2709,-0.0073,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,5,5,0.8537,0.9263,0.0726,-0.0148,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,8,5,0.9202,0.9302,0.01,-0.0012,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,8,16,5,0.9321,0.9272,-0.0049,-0.0157,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,2,0,0.5411,0.7405,0.1994,-0.0484,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,3,0,0.6245,0.8986,0.2742,-0.0678,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,5,0,0.8571,0.9164,0.0593,-0.0771,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,8,0,0.9144,0.9224,0.008,-0.0718,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,16,0,0.9261,0.9215,-0.0047,-0.0692,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,2,1,0.6292,0.6483,0.0191,0.0112,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,3,1,0.6379,0.9123,0.2744,0.0122,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,5,1,0.8457,0.9187,0.073,0.014,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,8,1,0.9156,0.9226,0.007,0.009,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,16,1,0.9225,0.9184,-0.0041,-0.0073,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,2,2,0.6591,0.7759,0.1167,0.0068,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,3,2,0.6695,0.9117,0.2422,0.02,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,5,2,0.8612,0.9174,0.0562,0.0079,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,8,2,0.9141,0.9205,0.0064,0.0057,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,16,2,0.9207,0.9183,-0.0024,0.013,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,2,3,0.582,0.7428,0.1608,-0.0308,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,3,3,0.5786,0.9012,0.3226,-0.0606,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,5,3,0.8519,0.9226,0.0707,-0.0542,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,8,3,0.9218,0.9255,0.0037,-0.0488,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,16,3,0.9291,0.926,-0.0031,-0.0593,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,2,4,0.6357,0.8263,0.1906,-0.0501,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,3,4,0.6546,0.9002,0.2456,-0.0342,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,5,4,0.8463,0.9234,0.0772,-0.0477,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,8,4,0.9185,0.9289,0.0103,-0.044,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,16,4,0.9301,0.9286,-0.0016,-0.0445,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,2,5,0.5024,0.7536,0.2511,-0.0152,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,3,5,0.623,0.9058,0.2828,-0.0218,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,5,5,0.8573,0.9224,0.0651,-0.0094,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,8,5,0.9193,0.923,0.0036,-0.0221,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,12,16,5,0.9302,0.9262,-0.0039,-0.0162,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,2,0,0.5612,0.7168,0.1556,-0.063,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,3,0,0.6601,0.8973,0.2373,-0.0604,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,5,0,0.8443,0.921,0.0767,-0.0811,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,8,0,0.9199,0.9203,0.0004,-0.0847,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,16,0,0.9271,0.9216,-0.0055,-0.0714,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,2,1,0.5724,0.7509,0.1785,0.0117,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,3,1,0.6287,0.8955,0.2668,0.0226,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,5,1,0.8416,0.915,0.0734,0.016,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,8,1,0.9036,0.9194,0.0159,0.0069,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,16,1,0.9253,0.9198,-0.0056,0.0129,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,2,2,0.6404,0.7703,0.1298,0.0047,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,3,2,0.5837,0.8958,0.3121,0.0015,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,5,2,0.8526,0.9177,0.0651,-0.0031,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,8,2,0.9185,0.9206,0.0021,0.0006,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,16,2,0.9257,0.9217,-0.0041,0.0072,42,18
