model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,16,1,0.2445,0.2392,-0.0052,-0.0232,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,2,2,0.0169,0.0913,0.0743,-0.009,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,3,2,0.0507,0.1532,0.1026,-0.0027,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,5,2,0.0795,0.2745,0.1951,0.0146,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,8,2,0.1518,0.2641,0.1123,-0.0121,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,16,2,0.2839,0.0771,-0.2068,-0.0128,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,2,3,0.0391,0.0875,0.0485,-0.0354,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,3,3,0.0462,0.1549,0.1087,-0.0397,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,5,3,0.1382,0.241,0.1027,-0.0367,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,8,3,0.1633,0.3293,0.166,-0.0269,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,16,3,0.2738,0.2625,-0.0113,-0.0083,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,2,4,0.0735,0.1131,0.0396,-0.0344,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,3,4,0.0188,0.191,0.1722,0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,5,4,0.1357,0.2364,0.1007,-0.0035,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,8,4,0.1813,0.2787,0.0974,-0.0068,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,16,4,0.2489,0.367,0.1181,-0.0039,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,2,5,0.0382,0.1497,0.1115,0.0455,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,3,5,0.0698,0.1749,0.1051,-0.0044,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,5,5,0.1202,0.2301,0.1099,-0.0325,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,8,5,0.1443,0.2656,0.1213,0.0039,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,44,16,5,0.2724,0.3608,0.0884,-0.0411,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,2,0,0.0155,0.0972,0.0817,-0.0151,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,3,0,0.0716,0.1588,0.0872,-0.0426,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,5,0,0.1094,0.1724,0.063,0.0023,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,8,0,0.1791,0.2139,0.0348,-0.0483,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,16,0,0.2323,0.224,-0.0083,-0.0605,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,2,1,-0.0024,0.0567,0.0591,-0.0115,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,3,1,0.0292,0.1579,0.1287,0.0054,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,5,1,0.0493,0.2052,0.1558,0.0155,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,8,1,0.1604,0.1806,0.0202,-0.0134,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,16,1,0.2024,0.1066,-0.0957,0.0287,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,2,2,0.0432,0.0867,0.0435,-0.0396,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,3,2,0.0786,0.1576,0.079,0.0078,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,5,2,0.1166,0.1979,0.0813,0.006,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,8,2,0.1694,0.2439,0.0745,-0.042,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,16,2,0.2279,0.2517,0.0237,0.0365,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,2,3,0.0668,0.1236,0.0568,-0.0155,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,3,3,0.0979,0.2285,0.1305,-0.0247,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,5,3,0.1802,0.2235,0.0433,-0.0273,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,8,3,0.1633,0.2995,0.1363,-0.0219,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,16,3,0.2442,0.2431,-0.0011,-0.0171,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,2,4,0.0248,0.0493,0.0244,0.031,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,3,4,0.0658,0.1613,0.0955,-0.024,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,5,4,0.1031,0.2141,0.111,-0.0096,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,8,4,0.1838,0.2052,0.0215,-0.0297,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,16,4,0.2748,0.1158,-0.159,-0.0916,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,2,5,0.0602,0.073,0.0128,0.0374,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,3,5,0.053,0.1524,0.0994,0.0282,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,5,5,0.0896,0.196,0.1064,0.0614,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,8,5,0.1608,0.2215,0.0607,-0.0068,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,premise,48,16,5,0.2625,0.2958,0.0333,0.0022,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,2,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,3,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,5,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,8,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,16,0,-0.0315,-0.0315,0.0,-0.0077,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,2,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,3,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,5,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,8,1,-0.0541,-0.0541,0.0,0.0019,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,16,1,-0.0541,-0.0541,0.0,0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,2,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,3,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,5,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,8,2,-0.0738,-0.0738,0.0,-0.0219,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,16,2,-0.0738,-0.0479,0.0259,-0.0285,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,2,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,3,3,-0.0287,-0.0116,0.0171,-0.0352,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,5,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,8,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,16,3,-0.0287,-0.0287,0.0,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,2,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,3,4,-0.0585,-0.0392,0.0194,0.0156,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,5,4,-0.0585,-0.0566,0.0019,0.0156,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,8,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,16,4,-0.0585,-0.0585,0.0,0.0272,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,2,5,-0.082,-0.0707,0.0114,-0.0021,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,3,5,-0.082,-0.0707,0.0114,-0.0021,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,5,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,8,5,-0.082,-0.082,0.0,0.01,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,0,16,5,-0.082,-0.0658,0.0162,0.01,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,2,0,-0.0089,0.0519,0.0608,0.0441,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,3,0,0.0688,0.1272,0.0584,-0.0029,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,5,0,0.0467,0.1361,0.0894,-0.0747,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,8,0,0.1086,0.1265,0.0179,0.0247,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,16,0,0.1157,0.0794,-0.0364,-0.0072,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,2,1,0.0277,0.0471,0.0194,-0.0152,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,3,1,0.0003,0.0655,0.0652,0.0165,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,5,1,0.04,0.083,0.0431,0.0669,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,8,1,0.0679,0.079,0.0111,0.0434,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,16,1,0.1502,0.1937,0.0435,0.0174,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,2,2,-0.0065,0.0506,0.0571,-0.0619,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,3,2,0.0492,0.1325,0.0833,-0.0341,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,5,2,0.0362,0.1288,0.0927,0.0209,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,8,2,0.09,0.1519,0.0619,-0.005,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,16,2,0.1453,0.103,-0.0423,0.025,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,2,3,0.0182,0.0924,0.0742,-0.009,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,3,3,0.0495,0.1163,0.0668,-0.0745,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,5,3,0.0372,0.1585,0.1213,0.0265,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,8,3,0.0914,0.0587,-0.0327,0.0137,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,16,3,0.1383,0.0881,-0.0502,0.011,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,2,4,0.045,0.0294,-0.0156,-0.0538,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,3,4,0.0297,0.0754,0.0457,0.0152,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,5,4,0.0564,0.1215,0.0651,0.0153,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,8,4,0.0798,0.1367,0.0569,-0.0237,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,16,4,0.1676,0.1411,-0.0265,-0.0598,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,2,5,0.0072,0.0199,0.0127,-0.0607,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,3,5,0.042,0.0948,0.0528,0.0153,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,5,5,0.0366,0.0649,0.0283,-0.0297,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,8,5,0.085,0.1559,0.0709,-0.0199,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,4,16,5,0.1134,0.0683,-0.045,-0.0027,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,2,0,0.0472,0.0609,0.0137,-0.0352,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,3,0,0.0463,0.1639,0.1176,-0.0005,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,5,0,0.0823,0.2269,0.1446,-0.0602,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,8,0,0.101,0.1512,0.0502,-0.0304,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,16,0,0.1871,0.2492,0.0621,-0.0823,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,2,1,-0.0149,0.081,0.0959,0.0303,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,3,1,0.0767,0.15,0.0733,-0.0066,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,5,1,0.0933,0.1883,0.095,0.0028,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,8,1,0.1547,0.2294,0.0747,0.0079,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,16,1,0.1876,0.2455,0.058,-0.0089,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,2,2,0.0272,0.1003,0.0731,0.0096,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,3,2,0.0209,0.1499,0.1289,-0.0257,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,5,2,0.0679,0.1985,0.1307,0.0179,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,8,2,0.2024,0.1808,-0.0217,-0.0315,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,16,2,0.2412,0.2271,-0.014,-0.021,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,2,3,0.0241,0.1236,0.0994,0.0051,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,3,3,0.013,0.1479,0.1349,-0.0567,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,5,3,0.1007,0.2144,0.1137,-0.0161,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,8,3,0.1658,0.2444,0.0786,-0.0446,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,16,3,0.2022,0.3003,0.0982,-0.0214,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,2,4,0.038,0.1374,0.0994,-0.0219,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,3,4,0.0629,0.1741,0.1112,-0.023,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,5,4,0.0741,0.2156,0.1415,-0.0365,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,8,4,0.1679,0.2281,0.0603,0.0202,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,16,4,0.2201,0.2202,0.0002,-0.026,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,2,5,0.0412,0.0741,0.0329,-0.0062,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,3,5,0.0444,0.1662,0.1218,-0.0074,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,5,5,0.0943,0.1794,0.0851,0.0173,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,8,5,0.1205,0.1925,0.072,0.0215,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,8,16,5,0.1804,0.2735,0.0932,-0.0076,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,2,0,0.0219,0.1145,0.0926,-0.0321,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,3,0,0.0645,0.201,0.1364,-0.0548,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,5,0,0.1002,0.2687,0.1685,-0.0759,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,8,0,0.1836,0.2907,0.1071,-0.0851,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,16,0,0.2927,0.3424,0.0498,-0.0858,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,2,1,0.0279,0.1654,0.1375,-0.0152,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,3,1,0.0125,0.1576,0.1451,0.0019,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,5,1,0.1362,0.2204,0.0841,-0.0129,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,8,1,0.1236,0.3005,0.1769,-0.0123,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,16,1,0.2236,0.2472,0.0236,-0.0058,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,2,2,0.0346,0.1445,0.1098,-0.0391,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,3,2,0.0542,0.1454,0.0912,-0.0251,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,5,2,0.1513,0.243,0.0917,0.0512,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,8,2,0.1874,0.33,0.1427,0.0022,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,16,2,0.2522,0.3469,0.0947,-0.0234,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,2,3,0.0316,0.1175,0.0859,0.0002,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,3,3,0.0317,0.245,0.2133,-0.0692,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,5,3,0.0692,0.251,0.1818,-0.0605,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,8,3,0.1713,0.2918,0.1204,-0.0658,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,16,3,0.2826,0.3584,0.0758,-0.0407,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,2,4,0.0582,0.1026,0.0444,0.0126,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,3,4,0.0561,0.1692,0.1131,-0.0553,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,5,4,0.1155,0.2614,0.1459,-0.0281,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,8,4,0.2014,0.2998,0.0984,-0.0167,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,16,4,0.2693,0.3138,0.0445,-0.0085,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,2,5,0.0748,0.106,0.0312,-0.0036,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,3,5,0.0445,0.1627,0.1182,0.0044,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,5,5,0.1464,0.2271,0.0807,0.0241,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,8,5,0.1686,0.2165,0.0479,0.0287,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,12,16,5,0.2656,0.2955,0.0299,0.011,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,2,0,0.0383,0.0815,0.0431,-0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,3,0,0.0523,0.1578,0.1054,-0.006,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,5,0,0.1016,0.2807,0.179,-0.0759,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,8,0,0.1661,0.3215,0.1554,-0.0944,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,16,0,0.2666,0.28,0.0134,-0.0651,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,2,1,0.0475,0.1195,0.072,-0.0055,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,3,1,0.0264,0.1901,0.1638,0.0131,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,5,1,0.1038,0.1848,0.081,-0.0102,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,8,1,0.1639,0.2813,0.1173,0.0153,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,16,1,0.2507,0.3422,0.0915,0.0082,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,2,2,0.0109,0.1474,0.1365,0.0056,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,3,2,0.0687,0.2263,0.1576,-0.0516,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,5,2,0.1373,0.2728,0.1354,0.0004,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,8,2,0.1929,0.2331,0.0402,0.0182,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,16,2,0.245,0.3462,0.1012,0.012,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,2,3,0.0256,0.1063,0.0806,-0.0393,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,3,3,0.0585,0.187,0.1285,-0.0275,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,5,3,0.0676,0.2564,0.1888,-0.0769,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,8,3,0.1385,0.2752,0.1367,-0.0534,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,16,3,0.2243,0.3753,0.151,-0.063,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,2,4,0.0279,0.0962,0.0683,-0.0296,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,3,4,0.0432,0.2057,0.1625,-0.0067,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,5,4,0.0977,0.232,0.1342,-0.0459,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,8,4,0.1951,0.3006,0.1055,-0.041,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,16,4,0.2444,0.3387,0.0944,0.0003,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,2,5,0.0302,0.1054,0.0752,0.0157,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,3,5,0.0581,0.168,0.1099,0.0474,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,5,5,0.0682,0.2055,0.1373,-0.0177,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,8,5,0.1205,0.2465,0.126,-0.0052,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,16,16,5,0.2196,0.3144,0.0948,0.0254,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,2,0,0.0648,0.074,0.0092,-0.0397,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,3,0,0.0654,0.191,0.1256,-0.0336,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,5,0,0.1039,0.2722,0.1683,-0.0576,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,8,0,0.15,0.3102,0.1602,-0.0765,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,16,0,0.2617,0.3736,0.1119,-0.0926,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,2,1,0.0663,0.0893,0.023,0.0089,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,3,1,0.0742,0.1914,0.1172,-0.0306,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,5,1,0.0748,0.2873,0.2125,-0.0548,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,8,1,0.184,0.3564,0.1724,-0.0122,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,16,1,0.2482,0.3647,0.1165,-0.0112,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,2,2,0.0371,0.0828,0.0457,0.0014,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,3,2,0.0161,0.1683,0.1522,-0.0317,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,5,2,0.0852,0.2416,0.1564,0.0115,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,8,2,0.1347,0.3114,0.1767,-0.0397,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,16,2,0.2916,0.3708,0.0792,-0.0376,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,2,3,0.0305,0.0985,0.068,0.0084,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,3,3,0.0438,0.2206,0.1769,-0.0223,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,5,3,0.0738,0.2747,0.2009,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,8,3,0.1587,0.2686,0.1098,-0.0511,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,16,3,0.2899,0.4139,0.124,-0.0659,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,2,4,0.0414,0.1561,0.1146,-0.0004,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,3,4,0.063,0.2224,0.1594,-0.0289,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,5,4,0.1706,0.2731,0.1025,-0.066,42,18
Qwen/Qwen2.5-14B,fictional_b3,fictional,3,last,20,8,4,0.2104,0.3123,0.1019,-0.0568,42,18
